Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
39.01,0.34122137404580155,-0.08659541984732824,-0.17935877862595417,0.1240234375,0.95703125,0.40478515625
39.015,0.32183206106870227,-0.10812213740458015,-0.16152671755725193,0.118896484375,0.92041015625,0.40771484375
39.02,0.3022595419847328,-0.1253435114503817,-0.14485496183206106,0.1123046875,0.902587890625,0.394287109375
39.025,0.2843358778625954,-0.14,-0.13083969465648854,0.112060546875,0.874755859375,0.384033203125
39.03,0.26601526717557256,-0.15459541984732822,-0.11651908396946566,0.122802734375,0.859619140625,0.38720703125
39.035,0.2490381679389313,-0.16613740458015266,-0.10439694656488549,0.125244140625,0.8427734375,0.383056640625
39.04,0.2333740458015267,-0.17835114503816793,-0.09261068702290076,0.134033203125,0.832763671875,0.3681640625
39.045,0.2181679389312977,-0.18906870229007636,-0.08232061068702291,0.14404296875,0.814697265625,0.368896484375
39.05,0.20363358778625953,-0.19868702290076337,-0.07276335877862596,0.15966796875,0.79443359375,0.3701171875
39.055,0.19129770992366413,-0.2067175572519084,-0.06549618320610687,0.175048828125,0.77978515625,0.3544921875
39.06,0.17945038167938931,-0.2125801526717557,-0.05981679389312977,0.1904296875,0.763671875,0.345458984375
39.065,0.1710229007633588,-0.21444274809160305,-0.054625954198473284,0.193359375,0.744384765625,0.330078125
39.07,0.16296183206106868,-0.21493129770992364,-0.051480916030534354,0.19873046875,0.7353515625,0.318603515625
39.075,0.15636641221374045,-0.2134351145038168,-0.04867175572519084,0.201416015625,0.720458984375,0.31982421875
39.08,0.15087022900763358,-0.21398473282442748,-0.04629007633587787,0.19873046875,0.712646484375,0.3056640625
39.085,0.14674809160305344,-0.21545038167938932,-0.046412213740458015,0.19921875,0.7060546875,0.3154296875
39.09,0.1432977099236641,-0.21633587786259542,-0.04558778625954198,0.1962890625,0.705322265625,0.317138671875
39.095,0.13691603053435114,-0.21010687022900762,-0.04732824427480916,0.21435546875,0.723388671875,0.316650390625
39.1,0.13166412213740458,-0.20741984732824428,-0.041496183206106874,0.2236328125,0.72998046875,0.33203125
39.105,0.12604580152671754,-0.20051908396946563,-0.054564885496183206,0.193115234375,0.68603515625,0.32177734375
39.11,0.12244274809160305,-0.19508396946564888,-0.04088549618320611,0.24169921875,0.72265625,0.343017578125
39.115,0.12134351145038168,-0.20570992366412214,-0.024366412213740456,0.242431640625,0.6787109375,0.361572265625
39.12,0.12369465648854962,-0.2077862595419847,-0.0343206106870229,0.18896484375,0.646728515625,0.353515625
39.125,0.12537404580152672,-0.20580152671755728,-0.04845801526717557,0.152099609375,0.671630859375,0.3466796875
39.13,0.1271145038167939,-0.19832061068702292,-0.06610687022900764,0.141357421875,0.681884765625,0.337890625
39.135,0.12308396946564885,-0.18854961832061068,-0.07740458015267175,0.13525390625,0.7109375,0.361328125
39.14,0.12259541984732825,-0.18045801526717556,-0.08210687022900764,0.16064453125,0.724365234375,0.363037109375
39.145,0.12152671755725192,-0.17025954198473284,-0.07877862595419848,0.1796875,0.735107421875,0.368896484375
39.15,0.11868702290076336,-0.1596030534351145,-0.07123664122137405,0.20068359375,0.73583984375,0.38916015625
39.155,0.11645801526717557,-0.14793893129770994,-0.06323664122137404,0.207763671875,0.718017578125,0.390869140625
39.16,0.11548091603053434,-0.13206106870229006,-0.061465648854961835,0.211669921875,0.709716796875,0.38037109375
39.165,0.1172824427480916,-0.11340458015267176,-0.0610381679389313,0.197509765625,0.701171875,0.38232421875
39.17,0.12030534351145039,-0.10073282442748092,-0.06329770992366412,0.193359375,0.70068359375,0.381103515625
39.175,0.12412213740458015,-0.09386259541984733,-0.06662595419847328,0.159912109375,0.699951171875,0.401611328125
39.18,0.12815267175572517,-0.08467175572519084,-0.07025954198473282,0.155029296875,0.71142578125,0.3828125
39.185,0.13004580152671755,-0.06784732824427481,-0.07697709923664123,0.147216796875,0.722412109375,0.3896484375
39.19,0.13157251908396947,-0.05746564885496183,-0.0803969465648855,0.156494140625,0.765869140625,0.414306640625
39.195,0.13282442748091602,-0.04815267175572519,-0.07923664122137404,0.17041015625,0.790771484375,0.431640625
39.2,0.1335267175572519,-0.037221374045801524,-0.07651908396946565,0.17529296875,0.822265625,0.436279296875
39.205,0.1341679389312977,-0.02745038167938931,-0.07658015267175573,0.173095703125,0.84326171875,0.457275390625
39.21,0.1358473282442748,-0.01734351145038168,-0.07746564885496182,0.169189453125,0.86083984375,0.453369140625
39.215,0.13883969465648854,-0.008916030534351145,-0.08119083969465649,0.15673828125,0.877685546875,0.447265625
39.22,0.1406412213740458,-0.00012213740458015266,-0.08430534351145039,0.14697265625,0.905029296875,0.453125
39.225,0.14033587786259544,0.007603053435114504,-0.08558778625954198,0.147216796875,0.951416015625,0.4521484375
39.23,0.14036641221374047,0.011236641221374044,-0.08754198473282443,0.146240234375,0.97314453125,0.4541015625
39.235,0.13978625954198473,0.01450381679389313,-0.08992366412213741,0.153564453125,1.005859375,0.466064453125
39.24,0.13801526717557253,0.017587786259541986,-0.09062595419847327,0.155517578125,1.040771484375,0.4697265625
39.245,0.13477862595419848,0.02048854961832061,-0.09068702290076336,0.157958984375,1.06884765625,0.475830078125
39.25,0.13187786259541986,0.02149618320610687,-0.09041221374045802,0.16943359375,1.094970703125,0.473388671875
39.255,0.12839694656488548,0.02186259541984733,-0.08931297709923665,0.1689453125,1.12060546875,0.483154296875
39.26,0.12387786259541984,0.020213740458015265,-0.08922137404580152,0.17041015625,1.140380859375,0.48095703125
39.265,0.11838167938931297,0.017129770992366414,-0.08812213740458016,0.16796875,1.14599609375,0.480712890625
39.27,0.11141984732824427,0.012427480916030534,-0.08619847328244275,0.162353515625,1.15478515625,0.489013671875
39.275,0.10415267175572519,0.006717557251908397,-0.08253435114503817,0.160400390625,1.158935546875,0.487060546875
39.28,0.09508396946564884,0.0015572519083969466,-0.07740458015267175,0.175537109375,1.147216796875,0.49560546875
39.285,0.08552671755725191,-0.004732824427480916,-0.06940458015267176,0.181396484375,1.1416015625,0.4931640625
39.29,0.07529770992366412,-0.010748091603053435,-0.058229007633587786,0.1845703125,1.127197265625,0.490478515625
39.295,0.06601526717557252,-0.017221374045801527,-0.047511450381679386,0.2021484375,1.1044921875,0.47900390625
39.3,0.05706870229007634,-0.0229618320610687,-0.03529770992366412,0.2138671875,1.1025390625,0.486572265625
39.305,0.04778625954198473,-0.028396946564885495,-0.020885496183206106,0.22607421875,1.129638671875,0.48779296875
39.31,0.039725190839694655,-0.031206106870229008,-0.0077557251908396945,0.23388671875,1.15234375,0.472900390625
39.315,0.03193893129770992,-0.029282442748091605,0.002412213740458015,0.246826171875,1.202880859375,0.479736328125
39.32,0.024061068702290075,-0.024091603053435114,0.010961832061068702,0.27197265625,1.2587890625,0.484619140625
39.325,0.013496183206106871,-0.010534351145038168,0.016366412213740456,0.299072265625,1.3388671875,0.510009765625
39.33,0.0017404580152671756,0.012213740458015269,0.018625954198473283,0.32421875,1.398681640625,0.5322265625
39.335,-0.011206106870229007,0.04372519083969466,0.02204580152671756,0.355712890625,1.435791015625,0.5478515625
39.34,-0.026137404580152672,0.07880916030534352,0.024458015267175573,0.37890625,1.459716796875,0.55615234375
39.345,-0.042961832061068704,0.11490076335877863,0.027267175572519082,0.402099609375,1.468017578125,0.577880859375
39.35,-0.06406106870229007,0.15505343511450384,0.03245801526717557,0.41357421875,1.466796875,0.580810546875
39.355,-0.08622900763358779,0.18989312977099237,0.04112977099236641,0.419921875,1.45458984375,0.59326171875
39.36,-0.11056488549618321,0.21853435114503816,0.05230534351145038,0.41650390625,1.428466796875,0.573486328125
39.365,-0.13673282442748091,0.2372824427480916,0.06836641221374046,0.4150390625,1.406982421875,0.560546875
39.37,-0.16348091603053436,0.24793893129770994,0.08900763358778625,0.397705078125,1.3935546875,0.5361328125
39.375,-0.18778625954198472,0.24836641221374045,0.11160305343511451,0.37890625,1.377685546875,0.5078125
39.38,-0.21203053435114502,0.2459236641221374,0.13282442748091602,0.352783203125,1.376708984375,0.473876953125
39.385,-0.23563358778625954,0.23963358778625954,0.15508396946564887,0.335693359375,1.38818359375,0.4345703125
39.39,-0.25932824427480916,0.2292824427480916,0.17526717557251908,0.323486328125,1.404052734375,0.409912109375
39.395,-0.2822900763358779,0.2157557251908397,0.19352671755725193,0.294189453125,1.427490234375,0.400634765625
39.4,-0.3066564885496183,0.20076335877862594,0.21206106870229008,0.270263671875,1.449951171875,0.383544921875
39.405,-0.3314503816793893,0.1848854961832061,0.22793893129770992,0.252685546875,1.46435546875,0.386474609375
39.41,-0.35407633587786264,0.16763358778625953,0.24024427480916033,0.224365234375,1.474365234375,0.3916015625
39.415,-0.3757251908396947,0.14992366412213742,0.2512671755725191,0.2119140625,1.496337890625,0.408203125
39.42,-0.3977099236641221,0.13025954198473283,0.26332824427480916,0.198974609375,1.495849609375,0.40478515625
39.425,-0.41548091603053433,0.10970992366412215,0.2722137404580153,0.190673828125,1.488037109375,0.407958984375
39.43,-0.43419847328244277,0.09050381679389313,0.28048854961832065,0.194580078125,1.485107421875,0.3955078125
39.435,-0.4467480916030534,0.07196946564885497,0.2872977099236641,0.195068359375,1.481689453125,0.376953125
39.44,-0.45957251908396946,0.05074809160305343,0.29477862595419846,0.18798828125,1.47119140625,0.36474609375
39.445,-0.4700763358778626,0.033923664122137404,0.3007328244274809,0.184326171875,1.451416015625,0.3447265625
39.45,-0.4803053435114504,0.008946564885496184,0.3090381679389313,0.17333984375,1.43896484375,0.333984375
39.455,-0.48900763358778626,-0.010381679389312977,0.3166412213740458,0.182861328125,1.424560546875,0.2978515625
39.46,-0.4966412213740458,-0.025740458015267177,0.32341984732824425,0.19873046875,1.392822265625,0.27685546875
39.465,-0.5035419847328244,-0.03667175572519084,0.32964885496183205,0.20947265625,1.361572265625,0.26513671875
39.47,-0.5100152671755726,-0.04583206106870229,0.3370687022900763,0.22021484375,1.32958984375,0.2431640625
39.475,-0.5152671755725191,-0.051694656488549616,0.3465954198473282,0.231689453125,1.29541015625,0.225830078125
39.48,-0.5196946564885496,-0.05517557251908397,0.352824427480916,0.23095703125,1.26953125,0.2099609375
39.485,-0.5235419847328244,-0.056977099236641224,0.3638778625954199,0.232666015625,1.23779296875,0.185302734375
39.49,-0.52793893129771,-0.05706870229007634,0.3698015267175572,0.22607421875,1.207275390625,0.189697265625
39.495,-0.5308702290076336,-0.05758778625954199,0.37810687022900763,0.2177734375,1.183837890625,0.16796875
39.5,-0.5333740458015267,-0.05670229007633588,0.3865954198473282,0.21435546875,1.15234375,0.15234375
39.505,-0.5358167938931298,-0.056091603053435114,0.3950229007633588,0.2060546875,1.131103515625,0.147705078125
39.51,-0.5383206106870229,-0.05401526717557252,0.40415267175572517,0.2041015625,1.107666015625,0.141357421875
39.515,-0.539175572519084,-0.05099236641221374,0.4116335877862596,0.205078125,1.079833984375,0.12255859375
39.52,-0.5405801526717557,-0.04845801526717557,0.4199389312977099,0.19873046875,1.038818359375,0.1318359375
39.525,-0.5418931297709924,-0.04235114503816794,0.42809160305343513,0.19580078125,1.0029296875,0.114501953125
39.53,-0.5429312977099237,-0.036213740458015266,0.4362748091603053,0.185791015625,0.985107421875,0.108154296875
39.535,-0.5438167938931298,-0.027633587786259545,0.44537404580152673,0.188232421875,0.948486328125,0.091064453125
39.54,-0.5440916030534352,-0.01951145038167939,0.4551145038167939,0.18408203125,0.91650390625,0.08203125
39.545,-0.5446412213740458,-0.009374045801526718,0.46326717557251906,0.18603515625,0.890869140625,0.087158203125
39.55,-0.5441526717557252,0.0019236641221374046,0.4721832061068702,0.18505859375,0.861083984375,0.067626953125
39.555,-0.5426259541984734,0.015206106870229007,0.4797862595419847,0.182861328125,0.8447265625,0.0634765625
39.56,-0.5411603053435114,0.03166412213740458,0.484763358778626,0.190185546875,0.826904296875,0.0556640625
39.565,-0.5391145038167939,0.048763358778625955,0.48894656488549615,0.193115234375,0.804931640625,0.0556640625
39.57,-0.5369770992366413,0.06796946564885496,0.493618320610687,0.18798828125,0.801513671875,0.046875
39.575,-0.535236641221374,0.08894656488549618,0.49694656488549616,0.1904296875,0.781494140625,0.035400390625
39.58,-0.5324274809160305,0.10952671755725191,0.5000610687022901,0.190185546875,0.76904296875,0.039794921875
39.585,-0.529648854961832,0.13209160305343512,0.5014656488549618,0.184814453125,0.75439453125,0.03271484375
39.59,-0.5257709923664122,0.15270229007633587,0.5020152671755725,0.185302734375,0.748046875,0.025146484375
39.595,-0.5216488549618321,0.17196946564885496,0.500824427480916,0.174560546875,0.73388671875,0.024169921875
39.6,-0.5170381679389313,0.19312977099236642,0.4975267175572519,0.170654296875,0.72509765625,0.021484375
39.605,-0.5130076335877862,0.21248854961832062,0.4942290076335878,0.160400390625,0.715576171875,0.024169921875
39.61,-0.5079083969465649,0.22919083969465648,0.488763358778626,0.151123046875,0.713623046875,0.017822265625
39.615,-0.502381679389313,0.24345038167938932,0.4840916030534351,0.1474609375,0.703857421875,0.026611328125
39.62,-0.4962748091603053,0.2546259541984733,0.4780458015267176,0.1337890625,0.69189453125,0.02783203125
39.625,-0.48989312977099236,0.2628396946564886,0.4696793893129771,0.123046875,0.69287109375,0.028564453125
39.63,-0.482412213740458,0.2707480916030534,0.4594809160305343,0.123291015625,0.682373046875,0.02392578125
39.635,-0.47407633587786263,0.27587786259541985,0.44848854961832063,0.106201171875,0.678466796875,0.02294921875
39.64,-0.46522137404580155,0.28012213740458014,0.43728244274809164,0.104736328125,0.674072265625,0.030029296875
39.645,-0.4565801526717557,0.27969465648854963,0.4251297709923664,0.101318359375,0.664794921875,0.020263671875
39.65,-0.4441526717557252,0.27850381679389313,0.41169465648854964,0.09228515625,0.654541015625,0.023193359375
39.655,-0.43636641221374045,0.2712977099236641,0.3968854961832061,0.08154296875,0.652587890625,0.026123046875
39.66,-0.4253740458015267,0.2636641221374046,0.38180152671755724,0.08203125,0.650146484375,0.03173828125
39.665,-0.41099236641221376,0.255236641221374,0.3674198473282443,0.064697265625,0.6357421875,0.0283203125
39.67,-0.39908396946564884,0.24454961832061067,0.3479389312977099,0.069580078125,0.62451171875,0.020751953125
39.675,-0.38583206106870227,0.23114503816793894,0.33248854961832064,0.07080078125,0.617919921875,0.02197265625
39.68,-0.37169465648854966,0.21853435114503816,0.31435114503816797,0.070556640625,0.61767578125,0.0341796875
39.685,-0.3573435114503817,0.20580152671755728,0.2951450381679389,0.072509765625,0.597900390625,0.034912109375
39.69,-0.34164885496183206,0.1922137404580153,0.2756946564885496,0.072998046875,0.59423828125,0.03759765625
39.695,-0.3266259541984733,0.1778320610687023,0.2567022900763359,0.06591796875,0.58837890625,0.038330078125
39.7,-0.30885496183206107,0.16345038167938933,0.2372824427480916,0.06640625,0.587646484375,0.038330078125
39.705,-0.29080916030534354,0.1509007633587786,0.21499236641221373,0.06640625,0.580078125,0.0498046875
39.71,-0.273587786259542,0.14003053435114504,0.19526717557251907,0.06689453125,0.599365234375,0.0341796875
39.715,-0.2574961832061069,0.12781679389312978,0.17474809160305343,0.072509765625,0.603515625,0.044189453125
39.72,-0.23853435114503815,0.11505343511450382,0.15514503816793893,0.067626953125,0.613037109375,0.051513671875
39.725,-0.2203053435114504,0.10555725190839695,0.1364885496183206,0.069580078125,0.63232421875,0.052001953125
39.73,-0.20082442748091603,0.09377099236641222,0.11661068702290077,0.066162109375,0.648681640625,0.056884765625
39.735,-0.18116030534351146,0.084793893129771,0.09706870229007633,0.06640625,0.66162109375,0.0654296875
39.74,-0.16036641221374046,0.07529770992366412,0.07841221374045801,0.074951171875,0.677978515625,0.0712890625
39.745,-0.1407022900763359,0.06766412213740458,0.054259541984732824,0.054931640625,0.67431640625,0.078857421875
39.75,-0.11807633587786259,0.06088549618320611,0.030839694656488552,0.0673828125,0.70458984375,0.07470703125
39.755,-0.0960916030534351,0.05181679389312977,0.015267175572519085,0.0703125,0.716796875,0.09130859375
39.76,-0.07212213740458016,0.040244274809160305,-0.008946564885496184,0.06640625,0.7265625,0.085205078125
39.765,-0.04812213740458015,0.031358778625954195,-0.03645801526717558,0.058837890625,0.743408203125,0.091796875
39.77,-0.024885496183206107,0.022595419847328244,-0.059908396946564885,0.060791015625,0.762451171875,0.102294921875
39.775,-0.001068702290076336,0.011511450381679389,-0.08018320610687023,0.0595703125,0.775634765625,0.110107421875
39.78,0.023083969465648856,-0.000183206106870229,-0.09914503816793893,0.0615234375,0.7841796875,0.11669921875
39.785,0.04540458015267176,-0.009374045801526718,-0.11523664122137404,0.066162109375,0.792724609375,0.113525390625
39.79,0.06931297709923664,-0.018625954198473283,-0.12763358778625955,0.06689453125,0.79833984375,0.11962890625
39.795,0.09218320610687022,-0.028977099236641223,-0.14024427480916032,0.06787109375,0.79638671875,0.134033203125
39.8,0.11538931297709924,-0.03963358778625954,-0.15508396946564887,0.056884765625,0.784912109375,0.137939453125
39.805,0.13880916030534352,-0.05013740458015267,-0.1711145038167939,0.055419921875,0.79150390625,0.150390625
39.81,0.1619847328244275,-0.06003053435114503,-0.18732824427480915,0.04052734375,0.7880859375,0.15283203125
39.815,0.1849770992366412,-0.0717557251908397,-0.20458015267175572,0.025146484375,0.79052734375,0.160400390625
39.82,0.2078167938931298,-0.08390839694656489,-0.21963358778625955,0.029296875,0.804931640625,0.1748046875
39.825,0.23087022900763357,-0.09606106870229007,-0.23538931297709922,0.026611328125,0.832275390625,0.182373046875
39.83,0.25276335877862594,-0.10705343511450381,-0.2500763358778626,0.02685546875,0.8681640625,0.187255859375
39.835,0.27487022900763364,-0.11819847328244275,-0.26363358778625956,0.033203125,0.910400390625,0.1904296875
39.84,0.29783206106870225,-0.12946564885496184,-0.27941984732824426,0.032958984375,0.95263671875,0.183349609375
39.845,0.321618320610687,-0.14125190839694657,-0.2978015267175572,0.037353515625,0.99462890625,0.19384765625
39.85,0.3466564885496183,-0.15264122137404582,-0.31676335877862594,0.037109375,1.0341796875,0.192138671875
39.855,0.3738625954198473,-0.16540458015267176,-0.33868702290076336,0.043701171875,1.076904296875,0.183837890625
39.86,0.40238167938931296,-0.17596946564885496,-0.362381679389313,0.04931640625,1.113037109375,0.176025390625
39.865,0.43196946564885497,-0.18494656488549618,-0.388793893129771,0.04736328125,1.145263671875,0.16796875
39.87,0.45978625954198477,-0.19425954198473283,-0.41407633587786263,0.050048828125,1.168212890625,0.168701171875
39.875,0.4862290076335878,-0.20534351145038168,-0.4387480916030534,0.050048828125,1.18310546875,0.168212890625
39.88,0.5101374045801527,-0.21566412213740457,-0.46119083969465646,0.062744140625,1.192626953125,0.17431640625
39.885,0.5331297709923664,-0.22900763358778628,-0.4803053435114504,0.058349609375,1.1923828125,0.195556640625
39.89,0.5539541984732824,-0.24244274809160304,-0.4972519083969466,0.05712890625,1.20166015625,0.207275390625
39.895,0.5739541984732824,-0.2549007633587786,-0.5113587786259541,0.06982421875,1.20654296875,0.2099609375
39.9,0.590381679389313,-0.26387786259541984,-0.5224427480916031,0.072265625,1.228759765625,0.24072265625
39.905,0.6032671755725192,-0.2697404580152672,-0.5307480916030535,0.076171875,1.23876953125,0.24951171875
39.91,0.6136183206106871,-0.27163358778625957,-0.5372519083969466,0.088623046875,1.255615234375,0.28125
39.915,0.6221679389312977,-0.2684580152671756,-0.542351145038168,0.09716796875,1.2744140625,0.290283203125
39.92,0.6286106870229007,-0.26109923664122137,-0.5470839694656489,0.100341796875,1.2978515625,0.31201171875
39.925,0.6324580152671756,-0.24619847328244274,-0.5513893129770993,0.109619140625,1.3212890625,0.31640625
39.93,0.6353587786259541,-0.22946564885496185,-0.5547480916030535,0.111083984375,1.348388671875,0.335205078125
39.935,0.6367328244274809,-0.2070229007633588,-0.5561526717557252,0.1142578125,1.379638671875,0.340576171875
39.94,0.6374351145038167,-0.18155725190839694,-0.5572213740458015,0.12451171875,1.406494140625,0.3388671875
39.945,0.635236641221374,-0.1525801526717557,-0.5579541984732824,0.134765625,1.432861328125,0.343994140625
39.95,0.6315419847328244,-0.1229618320610687,-0.5572213740458015,0.14599609375,1.453125,0.36376953125
39.955,0.6270839694656488,-0.09346564885496182,-0.5556335877862596,0.151123046875,1.466552734375,0.361572265625
39.96,0.6203053435114504,-0.06287022900763359,-0.5511450381679389,0.156494140625,1.477294921875,0.369873046875
39.965,0.6109312977099237,-0.03383206106870229,-0.5431145038167939,0.16796875,1.48291015625,0.365966796875
39.97,0.6018931297709923,-0.006717557251908397,-0.5299541984732824,0.168701171875,1.471435546875,0.36474609375
39.975,0.5887022900763359,0.014931297709923663,-0.5162748091603053,0.161376953125,1.4541015625,0.36474609375
39.98,0.5746259541984733,0.03206106870229008,-0.5006717557251908,0.157958984375,1.4287109375,0.365478515625
39.985,0.5586870229007634,0.042961832061068704,-0.48338931297709925,0.162109375,1.399169921875,0.3720703125
39.99,0.5420458015267176,0.04680916030534351,-0.465587786259542,0.148681640625,1.36376953125,0.372802734375
39.995,0.5236335877862596,0.04601526717557252,-0.4460763358778626,0.143798828125,1.32373046875,0.384521484375
40.0,0.5044885496183207,0.04027480916030535,-0.4251908396946565,0.143310546875,1.271484375,0.38427734375
40.005,0.48338931297709925,0.026259541984732824,-0.4039389312977099,0.13232421875,1.23388671875,0.384521484375
40.01,0.4622290076335878,0.006351145038167939,-0.38119083969465645,0.127685546875,1.187255859375,0.3896484375
40.015,0.43993893129770995,-0.016885496183206106,-0.3591450381679389,0.1103515625,1.132080078125,0.394775390625
40.02,0.4179236641221374,-0.04213740458015267,-0.336,0.111328125,1.093505859375,0.38623046875
40.025,0.3969770992366412,-0.07016793893129772,-0.3141374045801527,0.101806640625,1.0498046875,0.387451171875
40.03,0.3761526717557252,-0.09679389312977099,-0.292824427480916,0.08984375,1.001708984375,0.3837890625
40.035,0.35584732824427484,-0.12198473282442748,-0.27276335877862595,0.088134765625,0.9638671875,0.383056640625
40.04,0.3363664122137404,-0.1477862595419847,-0.25429007633587786,0.099365234375,0.9306640625,0.386474609375
40.045,0.3174351145038168,-0.17065648854961832,-0.2368854961832061,0.096923828125,0.8916015625,0.379638671875
40.05,0.29935877862595417,-0.19090076335877862,-0.22094656488549616,0.099365234375,0.86376953125,0.3818359375
40.055,0.28161832061068703,-0.20824427480916033,-0.20570992366412214,0.10888671875,0.82568359375,0.379638671875
40.06,0.26525190839694657,-0.22149618320610687,-0.1917557251908397,0.10791015625,0.798095703125,0.378173828125
40.065,0.24946564885496184,-0.2338931297709924,-0.1786259541984733,0.113037109375,0.77783203125,0.37841796875
40.07,0.2344732824427481,-0.24125190839694657,-0.16564885496183207,0.13525390625,0.74609375,0.37353515625
40.075,0.22076335877862596,-0.24482442748091604,-0.15483969465648856,0.143798828125,0.726318359375,0.371826171875
40.08,0.20827480916030536,-0.2437862595419847,-0.14482442748091603,0.171630859375,0.704345703125,0.361083984375
40.085,0.1977709923664122,-0.24024427480916033,-0.1350229007633588,0.181396484375,0.68896484375,0.350830078125
40.09,0.18717557251908398,-0.23236641221374046,-0.12604580152671754,0.20556640625,0.671630859375,0.349609375
40.095,0.17792366412213742,-0.22045801526717557,-0.11908396946564885,0.216064453125,0.66796875,0.3349609375
40.1,0.17013740458015267,-0.20610687022900762,-0.11236641221374045,0.229736328125,0.65771484375,0.330322265625
40.105,0.16338931297709922,-0.1897709923664122,-0.1074503816793893,0.227783203125,0.658935546875,0.3359375
40.11,0.15883969465648853,-0.1719083969465649,-0.10461068702290076,0.23388671875,0.651611328125,0.317626953125
40.115,0.1536793893129771,-0.15334351145038166,-0.10287022900763358,0.2275390625,0.647216796875,0.32373046875
40.12,0.151206106870229,-0.1363969465648855,-0.10149618320610686,0.228271484375,0.643310546875,0.328125
40.125,0.15035114503816793,-0.12170992366412214,-0.10192366412213741,0.225830078125,0.635498046875,0.31689453125
40.13,0.14961832061068703,-0.10720610687022901,-0.10222900763358779,0.2216796875,0.63818359375,0.32958984375
40.135,0.1494351145038168,-0.09383206106870229,-0.10439694656488549,0.2158203125,0.636474609375,0.3369140625
40.14,0.14931297709923663,-0.0833587786259542,-0.10613740458015268,0.198974609375,0.62548828125,0.3466796875
40.145,0.1494351145038168,-0.07361832061068702,-0.10970992366412215,0.1943359375,0.63427734375,0.34521484375
40.15,0.15059541984732824,-0.06598473282442749,-0.11160305343511451,0.18017578125,0.642333984375,0.345947265625
40.155,0.15215267175572517,-0.05917557251908397,-0.11517557251908397,0.178466796875,0.644775390625,0.357177734375
40.16,0.15435114503816794,-0.05419847328244275,-0.1172824427480916,0.16259765625,0.6484375,0.35791015625
40.165,0.15596946564885497,-0.049282442748091605,-0.12021374045801526,0.154541015625,0.65087890625,0.3544921875
40.17,0.15615267175572517,-0.04451908396946565,-0.12247328244274809,0.15087890625,0.656494140625,0.375
40.175,0.15673282442748093,-0.038412213740458015,-0.12494656488549619,0.1416015625,0.65966796875,0.38037109375
40.18,0.15761832061068703,-0.03325190839694657,-0.1276946564885496,0.14111328125,0.662109375,0.3837890625
40.185,0.15786259541984735,-0.028519083969465647,-0.13120610687022902,0.137939453125,0.67333984375,0.3935546875
40.19,0.1585648854961832,-0.024641221374045803,-0.13331297709923665,0.14501953125,0.687744140625,0.404541015625
40.195,0.15813740458015266,-0.023206106870229008,-0.13636641221374046,0.13623046875,0.694580078125,0.4052734375
40.2,0.1595114503816794,-0.021099236641221375,-0.1391145038167939,0.127197265625,0.706298828125,0.406005859375
40.205,0.16076335877862596,-0.022015267175572516,-0.1410381679389313,0.123046875,0.725341796875,0.412109375
40.21,0.15987786259541986,-0.020854961832061068,-0.1441526717557252,0.109130859375,0.7392578125,0.4072265625
40.215,0.16039694656488548,-0.02204580152671756,-0.14687022900763358,0.117919921875,0.755859375,0.41455078125
40.22,0.16054961832061068,-0.023267175572519082,-0.15074809160305344,0.118408203125,0.776611328125,0.41748046875
40.225,0.16170992366412212,-0.027755725190839693,-0.15285496183206107,0.12255859375,0.787353515625,0.426513671875
40.23,0.16366412213740458,-0.031603053435114506,-0.15398473282442748,0.12890625,0.8037109375,0.43505859375
40.235,0.1652824427480916,-0.03630534351145038,-0.15477862595419847,0.123046875,0.822265625,0.447998046875
40.24,0.16638167938931298,-0.043328244274809156,-0.1559083969465649,0.125244140625,0.850830078125,0.45556640625
40.245,0.16659541984732823,-0.053251908396946566,-0.15554198473282443,0.125732421875,0.883544921875,0.45703125
40.25,0.1668091603053435,-0.05468702290076336,-0.15651908396946565,0.129150390625,0.91552734375,0.453857421875
40.255,0.16668702290076337,-0.05694656488549618,-0.15865648854961834,0.138671875,0.93896484375,0.4609375
40.26,0.16491603053435114,-0.06195419847328244,-0.15789312977099237,0.14599609375,0.981689453125,0.480712890625
40.265,0.16412213740458015,-0.0648854961832061,-0.15548091603053435,0.144775390625,1.000244140625,0.4755859375
40.27,0.1628702290076336,-0.06653435114503817,-0.15242748091603053,0.158447265625,1.031005859375,0.462158203125
40.275,0.16201526717557252,-0.067206106870229,-0.14900763358778626,0.174072265625,1.049072265625,0.46923828125
40.28,0.1596030534351145,-0.06485496183206106,-0.1471145038167939,0.18310546875,1.065185546875,0.46875
40.285,0.15673282442748093,-0.06180152671755725,-0.14369465648854962,0.202392578125,1.0849609375,0.467041015625
40.29,0.15154198473282443,-0.056824427480916026,-0.13807633587786258,0.222412109375,1.100830078125,0.483154296875
40.295,0.14564885496183205,-0.0496793893129771,-0.1308702290076336,0.23046875,1.12109375,0.48828125
40.3,0.13777099236641221,-0.04372519083969466,-0.12152671755725192,0.242431640625,1.124755859375,0.48974609375
40.305,0.13004580152671755,-0.03453435114503817,-0.11196946564885496,0.253173828125,1.12890625,0.489013671875
40.31,0.119206106870229,-0.025862595419847326,-0.10018320610687023,0.25146484375,1.1298828125,0.49755859375
